order_id,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,price_per_unit,quantity_y,total_price
716,502,32660,2021-07-31,2021-08-26,26.0,fulan 502,Male,34.0,95 Grimes ParkwaySuite 469,6075.0,East Aidan,Australian Capital Territory,Australia,Active,669.0,Jacket,Parka,XL,red,119.0,64.0,"A red coloured, XL sized, Parka Jacket",3568.0,113.0,2.0,226.0
716,502,32660,2021-07-31,2021-08-26,26.0,fulan 502,Male,34.0,95 Grimes ParkwaySuite 469,6075.0,East Aidan,Australian Capital Territory,Australia,Active,1124.0,Trousers,Cargo Pants,XL,red,106.0,45.0,"A red coloured, XL sized, Cargo Pants Trousers",3569.0,102.0,3.0,306.0
716,502,32660,2021-07-31,2021-08-26,26.0,fulan 502,Male,34.0,95 Grimes ParkwaySuite 469,6075.0,East Aidan,Australian Capital Territory,Australia,Active,891.0,Trousers,Cords,S,green,113.0,78.0,"A green coloured, S sized, Cords Trousers",3570.0,94.0,1.0,94.0
716,502,32660,2021-07-31,2021-08-26,26.0,fulan 502,Male,34.0,95 Grimes ParkwaySuite 469,6075.0,East Aidan,Australian Capital Territory,Australia,Active,695.0,Jacket,Parka,XS,violet,119.0,59.0,"A violet coloured, XS sized, Parka Jacket",3571.0,113.0,2.0,226.0
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38.0,8353 Bruen ParkwayApt. 455,5325.0,Callummouth,Australian Capital Territory,Australia,Active,1148.0,Trousers,Cargo Pants,L,indigo,106.0,46.0,"A indigo coloured, L sized, Cargo Pants Trousers",3572.0,102.0,1.0,102.0
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38.0,8353 Bruen ParkwayApt. 455,5325.0,Callummouth,Australian Capital Territory,Australia,Active,219.0,Shirt,Chambray,XL,orange,105.0,57.0,"A orange coloured, XL sized, Chambray Shirt",3573.0,106.0,1.0,106.0
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38.0,8353 Bruen ParkwayApt. 455,5325.0,Callummouth,Australian Capital Territory,Australia,Active,174.0,Shirt,Linen,XL,violet,116.0,73.0,"A violet coloured, XL sized, Linen Shirt",3574.0,91.0,2.0,182.0
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38.0,8353 Bruen ParkwayApt. 455,5325.0,Callummouth,Australian Capital Territory,Australia,Active,237.0,Shirt,Chambray,M,indigo,105.0,62.0,"A indigo coloured, M sized, Chambray Shirt",3575.0,106.0,1.0,106.0
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38.0,8353 Bruen ParkwayApt. 455,5325.0,Callummouth,Australian Capital Territory,Australia,Active,518.0,Jacket,Windbreaker,L,indigo,109.0,67.0,"A indigo coloured, L sized, Windbreaker Jacket",3576.0,102.0,3.0,306.0
717,696,52327,2021-03-11,2021-04-05,25.0,fulan 696,Prefer not to say,38.0,8353 Bruen ParkwayApt. 455,5325.0,Callummouth,Australian Capital Territory,Australia,Active,179.0,Shirt,Camp Collared,XL,red,112.0,79.0,"A red coloured, XL sized, Camp Collared Shirt",3577.0,98.0,3.0,294.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,231.0,Shirt,Chambray,S,blue,105.0,61.0,"A blue coloured, S sized, Chambray Shirt",3578.0,106.0,1.0,106.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,1070.0,Trousers,Joggers,XS,blue,94.0,67.0,"A blue coloured, XS sized, Joggers Trousers",3579.0,93.0,1.0,93.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,935.0,Trousers,Drawstring,XS,indigo,104.0,61.0,"A indigo coloured, XS sized, Drawstring Trousers",3580.0,96.0,1.0,96.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,848.0,Trousers,Chinos,L,orange,100.0,60.0,"A orange coloured, L sized, Chinos Trousers",3581.0,113.0,2.0,226.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,1248.0,Trousers,Tracksuit Bottoms,L,blue,91.0,72.0,"A blue coloured, L sized, Tracksuit Bottoms Trousers",3582.0,112.0,2.0,224.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,1018.0,Trousers,Relaxed Leg,L,red,95.0,63.0,"A red coloured, L sized, Relaxed Leg Trousers",3583.0,90.0,1.0,90.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,24.0,Shirt,Oxford Cloth,XL,blue,114.0,60.0,"A blue coloured, XL sized, Oxford Cloth Shirt",3584.0,96.0,2.0,192.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,442.0,Jacket,Denim,M,blue,92.0,61.0,"A blue coloured, M sized, Denim Jacket",3585.0,107.0,3.0,321.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,117.0,Shirt,Denim,M,yellow,115.0,67.0,"A yellow coloured, M sized, Denim Shirt",3586.0,92.0,1.0,92.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,1255.0,Trousers,Tracksuit Bottoms,XS,violet,91.0,67.0,"A violet coloured, XS sized, Tracksuit Bottoms Trousers",3587.0,112.0,2.0,224.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,921.0,Trousers,Drawstring,S,yellow,104.0,74.0,"A yellow coloured, S sized, Drawstring Trousers",3588.0,96.0,2.0,192.0
718,665,55727,2021-05-13,2021-05-20,7.0,fulan 665,Prefer not to say,61.0,1713 Cormier RunSuite 980,2022.0,Kiehnstad,Australian Capital Territory,Australia,Active,862.0,Trousers,Chinos,M,blue,100.0,41.0,"A blue coloured, M sized, Chinos Trousers",3589.0,113.0,2.0,226.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,667.0,Jacket,Parka,M,red,119.0,56.0,"A red coloured, M sized, Parka Jacket",3590.0,113.0,3.0,339.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,434.0,Jacket,Denim,XL,yellow,92.0,56.0,"A yellow coloured, XL sized, Denim Jacket",3591.0,107.0,2.0,214.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,212.0,Shirt,Chambray,M,red,105.0,48.0,"A red coloured, M sized, Chambray Shirt",3592.0,106.0,3.0,318.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,99.0,Shirt,Flannel,XL,indigo,96.0,57.0,"A indigo coloured, XL sized, Flannel Shirt",3593.0,118.0,1.0,118.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,757.0,Jacket,Peacoat,M,blue,102.0,71.0,"A blue coloured, M sized, Peacoat Jacket",3594.0,109.0,1.0,109.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,891.0,Trousers,Cords,S,green,113.0,78.0,"A green coloured, S sized, Cords Trousers",3595.0,94.0,1.0,94.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,494.0,Jacket,Windbreaker,XL,red,109.0,48.0,"A red coloured, XL sized, Windbreaker Jacket",3596.0,102.0,2.0,204.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,349.0,Shirt,Mandarin Collar,XL,violet,108.0,71.0,"A violet coloured, XL sized, Mandarin Collar Shirt",3597.0,109.0,3.0,327.0
719,387,24377,2021-09-19,2021-09-24,5.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,594.0,Jacket,Bomber,XL,violet,90.0,53.0,"A violet coloured, XL sized, Bomber Jacket",3598.0,100.0,1.0,100.0
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38.0,115 Wilkinson CrestSuite 858,4700.0,Williammouth,Victoria,Australia,Active,1145.0,Trousers,Cargo Pants,XS,indigo,106.0,51.0,"A indigo coloured, XS sized, Cargo Pants Trousers",3599.0,102.0,1.0,102.0
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38.0,115 Wilkinson CrestSuite 858,4700.0,Williammouth,Victoria,Australia,Active,846.0,Trousers,Chinos,S,orange,100.0,58.0,"A orange coloured, S sized, Chinos Trousers",3600.0,113.0,3.0,339.0
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38.0,115 Wilkinson CrestSuite 858,4700.0,Williammouth,Victoria,Australia,Active,782.0,Jacket,Pullover,M,yellow,114.0,49.0,"A yellow coloured, M sized, Pullover Jacket",3601.0,91.0,1.0,91.0
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38.0,115 Wilkinson CrestSuite 858,4700.0,Williammouth,Victoria,Australia,Active,375.0,Shirt,Henley,XS,indigo,92.0,58.0,"A indigo coloured, XS sized, Henley Shirt",3602.0,94.0,1.0,94.0
720,465,33029,2021-03-12,2021-03-23,11.0,fulan 465,Female,38.0,115 Wilkinson CrestSuite 858,4700.0,Williammouth,Victoria,Australia,Active,225.0,Shirt,Chambray,XS,green,105.0,50.0,"A green coloured, XS sized, Chambray Shirt",3603.0,106.0,3.0,318.0
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79.0,04 Dare TerraceSuite 650,9976.0,West Aaron,New South Wales,Australia,Active,855.0,Trousers,Chinos,XS,green,100.0,75.0,"A green coloured, XS sized, Chinos Trousers",3604.0,113.0,3.0,339.0
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79.0,04 Dare TerraceSuite 650,9976.0,West Aaron,New South Wales,Australia,Active,483.0,Jacket,Puffer,L,indigo,110.0,61.0,"A indigo coloured, L sized, Puffer Jacket",3605.0,118.0,3.0,354.0
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79.0,04 Dare TerraceSuite 650,9976.0,West Aaron,New South Wales,Australia,Active,543.0,Jacket,Leather,L,green,113.0,71.0,"A green coloured, L sized, Leather Jacket",3606.0,98.0,1.0,98.0
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79.0,04 Dare TerraceSuite 650,9976.0,West Aaron,New South Wales,Australia,Active,1162.0,Trousers,High-Waisted,M,orange,98.0,69.0,"A orange coloured, M sized, High-Waisted Trousers",3607.0,99.0,1.0,99.0
721,755,59414,2021-08-28,2021-09-04,7.0,fulan 755,Female,79.0,04 Dare TerraceSuite 650,9976.0,West Aaron,New South Wales,Australia,Active,921.0,Trousers,Drawstring,S,yellow,104.0,74.0,"A yellow coloured, S sized, Drawstring Trousers",3608.0,96.0,3.0,288.0
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73.0,254 Layla AvenueSuite 506,613.0,Sarahstad,Western Australia,Australia,Active,362.0,Shirt,Henley,M,yellow,92.0,71.0,"A yellow coloured, M sized, Henley Shirt",3609.0,94.0,2.0,188.0
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73.0,254 Layla AvenueSuite 506,613.0,Sarahstad,Western Australia,Australia,Active,736.0,Jacket,Peacoat,S,red,102.0,67.0,"A red coloured, S sized, Peacoat Jacket",3610.0,109.0,2.0,218.0
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73.0,254 Layla AvenueSuite 506,613.0,Sarahstad,Western Australia,Australia,Active,838.0,Jacket,Shearling,L,violet,95.0,61.0,"A violet coloured, L sized, Shearling Jacket",3611.0,117.0,2.0,234.0
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73.0,254 Layla AvenueSuite 506,613.0,Sarahstad,Western Australia,Australia,Active,651.0,Jacket,Coach,S,blue,115.0,47.0,"A blue coloured, S sized, Coach Jacket",3612.0,93.0,1.0,93.0
722,401,20524,2021-10-24,2021-11-20,27.0,fulan 401,Prefer not to say,73.0,254 Layla AvenueSuite 506,613.0,Sarahstad,Western Australia,Australia,Active,65.0,Shirt,Dress,XS,violet,119.0,63.0,"A violet coloured, XS sized, Dress Shirt",3613.0,104.0,2.0,208.0
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25.0,3087 Victoria DriveApt. 454,3184.0,Port Abigail,Western Australia,Australia,Active,836.0,Jacket,Shearling,S,violet,95.0,49.0,"A violet coloured, S sized, Shearling Jacket",3614.0,117.0,3.0,351.0
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25.0,3087 Victoria DriveApt. 454,3184.0,Port Abigail,Western Australia,Australia,Active,1009.0,Trousers,Wool,XL,indigo,111.0,51.0,"A indigo coloured, XL sized, Wool Trousers",3615.0,106.0,1.0,106.0
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25.0,3087 Victoria DriveApt. 454,3184.0,Port Abigail,Western Australia,Australia,Active,1050.0,Trousers,Joggers,XS,red,94.0,65.0,"A red coloured, XS sized, Joggers Trousers",3616.0,93.0,3.0,279.0
723,135,54098,2021-10-03,2021-10-16,13.0,fulan 135,Prefer not to say,25.0,3087 Victoria DriveApt. 454,3184.0,Port Abigail,Western Australia,Australia,Active,550.0,Jacket,Leather,XS,indigo,113.0,78.0,"A indigo coloured, XS sized, Leather Jacket",3617.0,98.0,3.0,294.0
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26.0,984 Boyer KnollApt. 699,2204.0,Audreyport,Tasmania,Australia,Active,693.0,Jacket,Parka,L,indigo,119.0,44.0,"A indigo coloured, L sized, Parka Jacket",3618.0,113.0,2.0,226.0
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26.0,984 Boyer KnollApt. 699,2204.0,Audreyport,Tasmania,Australia,Active,1193.0,Trousers,Pleated,L,red,90.0,70.0,"A red coloured, L sized, Pleated Trousers",3619.0,105.0,3.0,315.0
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26.0,984 Boyer KnollApt. 699,2204.0,Audreyport,Tasmania,Australia,Active,791.0,Jacket,Pullover,S,blue,114.0,73.0,"A blue coloured, S sized, Pullover Jacket",3620.0,91.0,2.0,182.0
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26.0,984 Boyer KnollApt. 699,2204.0,Audreyport,Tasmania,Australia,Active,511.0,Jacket,Windbreaker,S,blue,109.0,41.0,"A blue coloured, S sized, Windbreaker Jacket",3621.0,102.0,3.0,306.0
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26.0,984 Boyer KnollApt. 699,2204.0,Audreyport,Tasmania,Australia,Active,1012.0,Trousers,Wool,M,violet,111.0,51.0,"A violet coloured, M sized, Wool Trousers",3622.0,106.0,2.0,212.0
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26.0,984 Boyer KnollApt. 699,2204.0,Audreyport,Tasmania,Australia,Active,665.0,Jacket,Parka,XS,red,119.0,65.0,"A red coloured, XS sized, Parka Jacket",3623.0,113.0,2.0,226.0
724,394,14883,2021-03-04,2021-03-28,24.0,fulan 394,Prefer not to say,26.0,984 Boyer KnollApt. 699,2204.0,Audreyport,Tasmania,Australia,Active,625.0,Jacket,Cardigan,XS,violet,118.0,40.0,"A violet coloured, XS sized, Cardigan Jacket",3624.0,112.0,2.0,224.0
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36.0,5420 Amelia IslandSuite 286,4389.0,Goodwinmouth,South Australia,Australia,Active,265.0,Shirt,Polo,XS,blue,117.0,56.0,"A blue coloured, XS sized, Polo Shirt",3625.0,95.0,3.0,285.0
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36.0,5420 Amelia IslandSuite 286,4389.0,Goodwinmouth,South Australia,Australia,Active,32.0,Shirt,Oxford Cloth,M,violet,114.0,65.0,"A violet coloured, M sized, Oxford Cloth Shirt",3626.0,96.0,1.0,96.0
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36.0,5420 Amelia IslandSuite 286,4389.0,Goodwinmouth,South Australia,Australia,Active,1217.0,Trousers,Pleated,M,indigo,90.0,48.0,"A indigo coloured, M sized, Pleated Trousers",3627.0,105.0,3.0,315.0
725,674,55213,2021-09-26,2021-10-05,9.0,fulan 674,Prefer not to say,36.0,5420 Amelia IslandSuite 286,4389.0,Goodwinmouth,South Australia,Australia,Active,1234.0,Trousers,Tracksuit Bottoms,XL,orange,91.0,42.0,"A orange coloured, XL sized, Tracksuit Bottoms Trousers",3628.0,112.0,1.0,112.0
726,447,28356,2021-09-15,2021-10-05,20.0,fulan 447,Prefer not to say,68.0,82 O'hara LoopSuite 558,8664.0,Zacshire,New South Wales,Australia,Active,607.0,Jacket,Cardigan,M,yellow,118.0,64.0,"A yellow coloured, M sized, Cardigan Jacket",3629.0,112.0,2.0,224.0
726,447,28356,2021-09-15,2021-10-05,20.0,fulan 447,Prefer not to say,68.0,82 O'hara LoopSuite 558,8664.0,Zacshire,New South Wales,Australia,Active,131.0,Shirt,Denim,S,indigo,115.0,69.0,"A indigo coloured, S sized, Denim Shirt",3630.0,92.0,2.0,184.0
727,852,56021,2021-05-01,2021-05-18,17.0,fulan 852,Prefer not to say,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,Active,165.0,Shirt,Linen,XS,indigo,116.0,70.0,"A indigo coloured, XS sized, Linen Shirt",3631.0,91.0,2.0,182.0
727,852,56021,2021-05-01,2021-05-18,17.0,fulan 852,Prefer not to say,67.0,079 Chase MallApt. 902,8460.0,O'connertown,Tasmania,Australia,Active,796.0,Jacket,Pullover,S,indigo,114.0,44.0,"A indigo coloured, S sized, Pullover Jacket",3632.0,91.0,1.0,91.0
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73.0,786 Paige CircleApt. 922,2565.0,Adamsside,Tasmania,Australia,Active,234.0,Shirt,Chambray,XL,blue,105.0,43.0,"A blue coloured, XL sized, Chambray Shirt",3633.0,106.0,1.0,106.0
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73.0,786 Paige CircleApt. 922,2565.0,Adamsside,Tasmania,Australia,Active,9.0,Shirt,Oxford Cloth,XL,orange,114.0,43.0,"A orange coloured, XL sized, Oxford Cloth Shirt",3634.0,96.0,3.0,288.0
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73.0,786 Paige CircleApt. 922,2565.0,Adamsside,Tasmania,Australia,Active,1109.0,Trousers,Cropped,XL,blue,99.0,51.0,"A blue coloured, XL sized, Cropped Trousers",3635.0,115.0,1.0,115.0
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73.0,786 Paige CircleApt. 922,2565.0,Adamsside,Tasmania,Australia,Active,38.0,Shirt,Dress,L,red,119.0,79.0,"A red coloured, L sized, Dress Shirt",3636.0,104.0,3.0,312.0
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73.0,786 Paige CircleApt. 922,2565.0,Adamsside,Tasmania,Australia,Active,598.0,Jacket,Cardigan,L,red,118.0,41.0,"A red coloured, L sized, Cardigan Jacket",3637.0,112.0,1.0,112.0
728,526,10662,2021-08-29,2021-08-30,1.0,fulan 526,Male,73.0,786 Paige CircleApt. 922,2565.0,Adamsside,Tasmania,Australia,Active,1150.0,Trousers,Cargo Pants,XS,violet,106.0,40.0,"A violet coloured, XS sized, Cargo Pants Trousers",3638.0,102.0,1.0,102.0
729,1,35593,2021-02-18,2021-03-01,11.0,fulan 1,Female,30.0,8606 Victoria TerraceSuite 560,5464.0,Johnstonhaven,Northern Territory,Australia,Active,197.0,Shirt,Camp Collared,M,blue,112.0,65.0,"A blue coloured, M sized, Camp Collared Shirt",3639.0,98.0,3.0,294.0
729,1,35593,2021-02-18,2021-03-01,11.0,fulan 1,Female,30.0,8606 Victoria TerraceSuite 560,5464.0,Johnstonhaven,Northern Territory,Australia,Active,558.0,Jacket,Leather,L,violet,113.0,78.0,"A violet coloured, L sized, Leather Jacket",3640.0,98.0,1.0,98.0
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78.0,331 Leah Station StSuite 445,3111.0,Port Liam,South Australia,Australia,Active,221.0,Shirt,Chambray,S,yellow,105.0,40.0,"A yellow coloured, S sized, Chambray Shirt",3641.0,106.0,3.0,318.0
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78.0,331 Leah Station StSuite 445,3111.0,Port Liam,South Australia,Australia,Active,226.0,Shirt,Chambray,S,green,105.0,63.0,"A green coloured, S sized, Chambray Shirt",3642.0,106.0,1.0,106.0
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78.0,331 Leah Station StSuite 445,3111.0,Port Liam,South Australia,Australia,Active,1232.0,Trousers,Tracksuit Bottoms,M,orange,91.0,47.0,"A orange coloured, M sized, Tracksuit Bottoms Trousers",3643.0,112.0,3.0,336.0
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78.0,331 Leah Station StSuite 445,3111.0,Port Liam,South Australia,Australia,Active,310.0,Shirt,Cuban Collar,XS,violet,93.0,49.0,"A violet coloured, XS sized, Cuban Collar Shirt",3644.0,105.0,3.0,315.0
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78.0,331 Leah Station StSuite 445,3111.0,Port Liam,South Australia,Australia,Active,1177.0,Trousers,High-Waisted,M,blue,98.0,52.0,"A blue coloured, M sized, High-Waisted Trousers",3645.0,99.0,1.0,99.0
730,88,16533,2021-06-20,2021-07-10,20.0,fulan 88,Male,78.0,331 Leah Station StSuite 445,3111.0,Port Liam,South Australia,Australia,Active,156.0,Shirt,Linen,S,green,116.0,58.0,"A green coloured, S sized, Linen Shirt",3646.0,91.0,2.0,182.0
731,214,44433,2021-06-21,2021-07-02,11.0,fulan 214,Female,55.0,62 Mcdermott HillSuite 903,9750.0,Justinport,Queensland,Australia,Active,696.0,Jacket,Parka,S,violet,119.0,67.0,"A violet coloured, S sized, Parka Jacket",3647.0,113.0,1.0,113.0
731,214,44433,2021-06-21,2021-07-02,11.0,fulan 214,Female,55.0,62 Mcdermott HillSuite 903,9750.0,Justinport,Queensland,Australia,Active,176.0,Shirt,Camp Collared,S,red,112.0,67.0,"A red coloured, S sized, Camp Collared Shirt",3648.0,98.0,3.0,294.0
731,214,44433,2021-06-21,2021-07-02,11.0,fulan 214,Female,55.0,62 Mcdermott HillSuite 903,9750.0,Justinport,Queensland,Australia,Active,431.0,Jacket,Denim,S,yellow,92.0,43.0,"A yellow coloured, S sized, Denim Jacket",3649.0,107.0,2.0,214.0
732,40,40317,2021-05-09,2021-05-29,20.0,fulan 40,Prefer not to say,59.0,9484 Amelia View RdApt. 760,9767.0,Port Claudia,New South Wales,Australia,Active,650.0,Jacket,Coach,XS,blue,115.0,51.0,"A blue coloured, XS sized, Coach Jacket",3650.0,93.0,3.0,279.0
732,40,40317,2021-05-09,2021-05-29,20.0,fulan 40,Prefer not to say,59.0,9484 Amelia View RdApt. 760,9767.0,Port Claudia,New South Wales,Australia,Active,1142.0,Trousers,Cargo Pants,M,blue,106.0,64.0,"A blue coloured, M sized, Cargo Pants Trousers",3651.0,102.0,1.0,102.0
732,40,40317,2021-05-09,2021-05-29,20.0,fulan 40,Prefer not to say,59.0,9484 Amelia View RdApt. 760,9767.0,Port Claudia,New South Wales,Australia,Active,278.0,Shirt,Polo,L,violet,117.0,76.0,"A violet coloured, L sized, Polo Shirt",3652.0,95.0,2.0,190.0
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,394.0,Shirt,Casual Slim Fit,XL,orange,113.0,53.0,"A orange coloured, XL sized, Casual Slim Fit Shirt",3653.0,119.0,1.0,119.0
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,944.0,Trousers,Drawstring,XL,violet,104.0,80.0,"A violet coloured, XL sized, Drawstring Trousers",3654.0,96.0,2.0,192.0
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,691.0,Jacket,Parka,S,indigo,119.0,53.0,"A indigo coloured, S sized, Parka Jacket",3655.0,113.0,1.0,113.0
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,314.0,Shirt,Cuban Collar,XL,violet,93.0,44.0,"A violet coloured, XL sized, Cuban Collar Shirt",3656.0,105.0,3.0,315.0
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,33.0,Shirt,Oxford Cloth,L,violet,114.0,73.0,"A violet coloured, L sized, Oxford Cloth Shirt",3657.0,96.0,1.0,96.0
733,387,42467,2021-05-26,2021-06-22,27.0,fulan 387,Male,43.0,6239 Kreiger HillApt. 899,2080.0,Matthewstad,Victoria,Australia,Active,971.0,Trousers,Slim-Fit,S,indigo,119.0,41.0,"A indigo coloured, S sized, Slim-Fit Trousers",3658.0,97.0,1.0,97.0
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57.0,64 Andrew StreetSuite 948,3236.0,West Ashley,South Australia,Australia,Active,301.0,Shirt,Cuban Collar,S,blue,93.0,62.0,"A blue coloured, S sized, Cuban Collar Shirt",3659.0,105.0,2.0,210.0
734,623,30153,2021-01-25,2021-01-31,6.0,fulan 623,Prefer not to say,57.0,64 Andrew StreetSuite 948,3236.0,West Ashley,South Australia,Australia,Active,956.0,Trousers,Slim-Fit,l,yellow,119.0,54.0,"A yellow coloured, S sized, Slim-Fit Trousers",3660.0,97.0,2.0,194.0
